business_code,cust_number,name_customer,clear_date,business_year,doc_id,posting_date,document_create_date,document_create_date.1,due_in_date,invoice_currency,document type,posting_id,total_open_amount,baseline_create_date,cust_payment_terms,invoice_id,isOpen
U002,020025970,Fortune Solutions,NaN,2020.0,199541515.0,2019-06-04,20190525,20190424,20190130.0,USD,RV,1.0,213417.98,2020-05-07,"2/20, Net 60",199541515.0,1
U013,020064812,ProTech Partners,2019-09-25,2020.0,198909358.0,2019-08-15,20191006,20190326,20190112.0,CAD,RV,1.0,8054.82,2019-02-18,1/30 Prox,198909358.0,0
U001,020036933,Synergy Innovations,2019-06-13,2019.0,196240643.0,2020-04-21,20200412,20200321,20190809.0,USD,RV,1.0,1513.6,2019-11-29,Maintenance,196240643.0,1
U002,020063744,Global Ventures,2019-11-28,2020.0,191653241.0,2020-02-08,20191230,20191006,20190203.0,USD,RV,1.0,866121.22,2019-03-24,Prescription,191653241.0,1
U005,020066899,Zenith Industries,NaN,2020.0,199372702.0,2019-09-03,20200408,20191006,20190715.0,CAD,RV,1.0,970030.85,2019-12-07,Net 15,199372702.0,0
U007,020075323,Cortex Innovations,2019-03-23,2020.0,193795152.0,2020-01-15,20190730,20190807,20190129.0,USD,RV,1.0,360758.51,2019-07-16,Pre-Payment,193795152.0,1
U002,020080970,Innovatech Solutions,2019-08-22,2019.0,195199762.0,2020-04-03,20200417,20190502,20190223.0,USD,RV,1.0,79327.14,2019-03-21,45 EOM,195199762.0,0
U013,020030435,Alliance Enterprises,2020-02-13,2019.0,197951800.0,2020-02-16,20190929,20191113,20200416.0,USD,RV,1.0,32307.02,2019-08-26,1/90 EOM,197951800.0,0
CA02,020044718,BlueWave Enterprises,NaN,2019.0,190842005.0,2019-09-15,20191017,20190221,20190402.0,USD,RV,1.0,119884.13,2020-04-14,1/15 Prox,190842005.0,0
U002,020023372,Ascend Industries,2019-03-07,2020.0,199073204.0,2019-02-18,20191219,20191002,20200423.0,USD,RV,1.0,817566.29,2020-05-12,Lump Sum,199073204.0,0
U013,020067920,Zenith Industries,2019-01-25,2020.0,199468406.0,2019-06-26,20200112,20190114,20190225.0,CAD,RV,1.0,3658.39,2020-01-25,45 EOM,199468406.0,0
CA02,020099530,Global Nexus,2019-09-04,2020.0,191196087.0,2019-09-01,20190331,20190322,20190715.0,CAD,RV,1.0,977946.0,2019-12-09,Net 15,191196087.0,1
U013,020068534,Global Nexus,NaN,2020.0,197517720.0,2020-01-17,20190915,20200315,20191127.0,CAD,RV,1.0,409535.57,2020-02-26,90 EOM,197517720.0,0
CA02,020097163,Peak Technologies,2019-08-15,2019.0,191909268.0,2020-01-06,20200210,20191226,20190619.0,CAD,RV,1.0,7096.02,2019-04-29,Annually,191909268.0,0
U001,020056662,Advanced Enterprises,2019-04-11,2019.0,198105833.0,2020-01-10,20190119,20190510,20190810.0,CAD,RV,1.0,544808.02,2019-06-09,"2/15, Net 45",198105833.0,1
U001,020015548,Alliance Enterprises,2019-12-30,2019.0,199976434.0,2020-03-12,20190926,20200325,20190630.0,USD,RV,1.0,193994.14,2019-01-16,N30,199976434.0,1
U005,020028393,Global Nexus,NaN,2020.0,192034738.0,2019-02-21,20190301,20190331,20190309.0,USD,RV,1.0,8239.17,2019-08-21,Disposable,192034738.0,0
CA02,020097543,Titanium Technologies,2020-04-02,2019.0,199299819.0,2020-04-23,20200313,20190704,20200406.0,USD,RV,1.0,82285.19,2019-08-29,60 EOM,199299819.0,0
U007,020060483,Elite Systems Group,2019-06-21,2019.0,195276905.0,2019-04-09,20200106,20190826,20191202.0,CAD,RV,1.0,2424.22,2019-07-06,"2/20, Net 60",195276905.0,0
U001,020065296,Prime Logistics,2019-06-24,2020.0,195833430.0,2019-08-22,20190807,20190726,20190412.0,CAD,RV,1.0,46298.03,2019-06-06,1/90 Prox,195833430.0,1
CA02,020067688,Titanium Technologies,NaN,2020.0,198147111.0,2019-08-01,20190728,20190714,20191201.0,USD,RV,1.0,271521.57,2019-07-11,Cash,198147111.0,0
U002,020058180,Fusion Enterprises,2020-03-04,2019.0,197418523.0,2019-10-10,20190328,20190201,20190217.0,USD,RV,1.0,84903.04,2019-01-11,Quarterly,197418523.0,0
CA02,020042774,Horizon Holdings,2019-11-21,2019.0,196361627.0,2019-06-20,20190423,20191205,20191015.0,USD,RV,1.0,5372.47,2019-08-06,"2/10, Net 30",196361627.0,1
U013,020022269,Titanium Technologies,2019-02-05,2020.0,190285573.0,2020-05-02,20190305,20190709,20190820.0,CAD,RV,1.0,9699.22,2020-03-09,Maintenance,190285573.0,1
U001,020049817,Titanium Technologies,NaN,2019.0,197621701.0,2019-04-16,20190717,20190722,20200102.0,CAD,RV,1.0,70410.94,2019-08-24,Monthly,197621701.0,1
U013,020049228,Global Ventures,2019-10-20,2019.0,191675631.0,2020-04-08,20190118,20200216,20190221.0,USD,RV,1.0,93067.83,2019-04-06,Maintenance,191675631.0,0
U001,020096212,Infinity Holdings,2019-08-06,2019.0,199782386.0,2019-10-03,20190620,20190819,20190316.0,CAD,RV,1.0,42946.03,2019-01-24,1/90 EOM,199782386.0,0
U002,020054567,Alliance Enterprises,2019-03-01,2020.0,198655795.0,2020-04-21,20190728,20190630,20191029.0,USD,RV,1.0,62733.1,2019-08-07,Monthly,198655795.0,0
CA02,020038076,Global Nexus,NaN,2020.0,190183137.0,2020-02-27,20200310,20200504,20191028.0,CAD,RV,1.0,90866.23,2019-01-16,N30,190183137.0,1
CA02,020003053,InnovaTech Group,2019-01-11,2019.0,198538002.0,2020-03-13,20190703,20190808,20190723.0,USD,RV,1.0,41795.8,2019-06-06,Quarterly,198538002.0,0
CA02,020029781,Advantage Solutions,2020-02-15,2020.0,197220142.0,2019-02-03,20200403,20190711,20190731.0,USD,RV,1.0,2780.46,2019-10-29,Graduated,197220142.0,0
U013,020036492,Global Tech Solutions,2020-02-23,2019.0,191549399.0,2019-01-27,20200512,20190707,20190811.0,USD,RV,1.0,3188.09,2020-01-17,1/30 EOM,191549399.0,0
U005,020037281,NextWave Technologies,NaN,2019.0,193967657.0,2019-11-10,20190320,20190429,20200227.0,USD,RV,1.0,3503.2,2020-05-11,1/30 EOM,193967657.0,0
U007,020000087,OmniTech Solutions,2019-08-03,2020.0,193742075.0,2020-02-03,20200329,20190414,20190812.0,USD,RV,1.0,72276.22,2020-03-27,Consumables,193742075.0,0
U013,020058939,Global Nexus,2019-05-08,2019.0,192324324.0,2019-04-16,20190615,20200129,20190915.0,USD,RV,1.0,936724.47,2019-06-21,PIB,192324324.0,0
U007,020009887,Advantage Solutions,2019-10-30,2019.0,192218719.0,2019-12-12,20191212,20190217,20200303.0,CAD,RV,1.0,95698.81,2019-07-22,30 EOM,192218719.0,1
CA02,020024499,Apex Enterprises,NaN,2019.0,192859878.0,2020-03-12,20190430,20200111,20200331.0,CAD,RV,1.0,41013.63,2019-08-12,1/10 Prox,192859878.0,0
CA02,020054753,Echelon Industries,2019-10-14,2019.0,199205251.0,2020-04-25,20190521,20200116,20190204.0,USD,RV,1.0,7686.34,2020-03-14,Fixed,199205251.0,1
U002,020054025,Synergy Corporations,2020-04-26,2019.0,198485954.0,2020-01-12,20200507,20190622,20200121.0,USD,RV,1.0,578198.92,2020-01-25,60 EOM,198485954.0,0
U005,020056830,Elite Systems Group,2020-01-10,2019.0,198589506.0,2019-07-04,20191130,20191101,20190622.0,CAD,RV,1.0,74229.0,2019-05-09,1/30 Prox,198589506.0,0
U007,020071746,NextWave Technologies,NaN,2019.0,190018807.0,2019-07-28,20190219,20190826,20190208.0,USD,RV,1.0,42707.02,2020-02-25,PID,190018807.0,0
U005,020057881,Prime Innovations,2019-10-06,2020.0,198415929.0,2019-05-26,20190527,20191209,20190114.0,CAD,RV,1.0,18304.23,2019-11-18,N60,198415929.0,1
U013,020029378,Apex Enterprises,2019-12-16,2020.0,190109359.0,2019-05-15,20191214,20190311,20190120.0,USD,RV,1.0,611269.62,2019-07-05,N30,190109359.0,0
U013,020051225,Echelon Industries,2020-03-13,2020.0,193992828.0,2019-04-12,20190617,20190726,20190522.0,USD,RV,1.0,530708.17,2019-11-16,Semi-Annually,193992828.0,0
U005,020010249,Vertex Solutions Inc.,NaN,2019.0,195885365.0,2019-07-29,20190625,20190723,20190614.0,USD,RV,1.0,56075.87,2020-04-17,PPD,195885365.0,0
U005,020049204,Advanced Enterprises,2019-05-07,2019.0,198880594.0,2019-12-10,20200215,20190623,20190123.0,CAD,RV,1.0,374444.71,2019-04-17,90 EOM,198880594.0,1
CA02,020025390,NextGen Solutions,2019-09-23,2020.0,194485445.0,2020-04-03,20200222,20190601,20190705.0,USD,RV,1.0,24136.22,2019-07-09,N90,194485445.0,0
CA02,020045029,Vertex Solutions Inc.,2019-05-26,2020.0,198364856.0,2019-10-11,20190917,20200221,20200512.0,USD,RV,1.0,846286.89,2019-06-05,1/30 Prox,198364856.0,1
U001,020033192,Infinity Holdings,NaN,2019.0,195830605.0,2020-03-28,20190820,20190528,20190710.0,USD,RV,1.0,9050.0,2019-10-22,Escrow,195830605.0,1
U005,020036582,Advantage Solutions,2019-05-03,2020.0,196500349.0,2019-05-13,20200127,20190413,20191126.0,CAD,RV,1.0,4673.79,2019-05-11,1/60 EOM,196500349.0,1
U013,020043487,Vertex Solutions Inc.,2019-05-13,2020.0,196228544.0,2019-10-30,20190323,20200504,20190127.0,USD,RV,1.0,86341.01,2019-01-20,1/90 EOM,196228544.0,0
CA02,020018570,Global Tech Solutions,2020-03-27,2019.0,196589404.0,2019-05-19,20191122,20190531,20200301.0,USD,RV,1.0,5165.07,2019-06-19,Cash,196589404.0,1
U001,020060037,BlueWave Enterprises,NaN,2020.0,193546452.0,2019-04-20,20190922,20190726,20190619.0,CAD,RV,1.0,927426.82,2019-10-02,Net 45,193546452.0,0
U005,020091927,NextWave Technologies,2019-10-18,2019.0,196125653.0,2019-01-30,20190606,20200311,20190617.0,USD,RV,1.0,10903.81,2020-03-19,Due Upon Receipt,196125653.0,0
U001,020023514,Innovatech Solutions,2020-02-29,2019.0,191600102.0,2020-02-18,20191003,20190525,20190507.0,USD,RV,1.0,5470.14,2019-03-12,60 Prox,191600102.0,0
U007,020002067,Ascend Industries,2019-02-08,2019.0,195762514.0,2019-03-15,20200227,20200411,20190415.0,CAD,RV,1.0,3239.52,2019-08-05,1/60 Prox,195762514.0,0
U013,020068465,Advanced Enterprises,NaN,2020.0,193537649.0,2019-09-06,20191218,20200413,20200307.0,USD,RV,1.0,17889.21,2019-06-17,Net 15,193537649.0,0
U005,020060746,Dynamic Industries,2019-03-06,2019.0,191801831.0,2019-02-05,20200514,20200210,20190115.0,CAD,RV,1.0,6127.76,2019-04-30,Pro-Rata,191801831.0,0
U002,020067350,Crest Business Services,2019-08-15,2020.0,191740522.0,2020-01-23,20190831,20190513,20200331.0,CAD,RV,1.0,750370.68,2019-10-16,Due Upon Receipt,191740522.0,1
U013,020036092,Prime Innovations,2019-07-09,2019.0,191902634.0,2019-07-13,20190502,20200120,20190623.0,CAD,RV,1.0,9720.56,2019-12-18,1/30 EOM,191902634.0,0
U013,020041532,Advantage Solutions,NaN,2020.0,197024149.0,2019-05-29,20200118,20191119,20190514.0,USD,RV,1.0,5373.52,2020-05-04,1/10 Prox,197024149.0,0
U007,020038041,Infinity Holdings,2019-04-09,2019.0,195196202.0,2019-03-07,20190306,20191021,20190519.0,CAD,RV,1.0,5827.39,2019-05-16,"2/15, Net 45",195196202.0,1
U007,020059557,Cortex Innovations,2019-12-16,2020.0,191988278.0,2019-07-21,20200322,20190309,20200102.0,USD,RV,1.0,2095.62,2020-04-25,Daily,191988278.0,1
U007,020007421,MetroTech Solutions,2019-05-05,2019.0,191758235.0,2020-01-12,20190507,20190811,20190728.0,USD,RV,1.0,532694.66,2019-10-19,Cash,191758235.0,0
U001,020069504,NextWave Technologies,NaN,2020.0,192106718.0,2020-03-18,20190923,20190906,20200105.0,CAD,RV,1.0,977407.98,2019-06-07,Graduated,192106718.0,0
CA02,020069237,Apex Enterprises,2019-07-03,2019.0,191680174.0,2020-04-02,20190116,20190309,20200301.0,CAD,RV,1.0,5428.03,2019-03-10,CIA,191680174.0,1
U002,020034450,Pinnacle Manufacturing,2019-05-02,2019.0,198066611.0,2019-01-18,20190830,20191224,20200104.0,CAD,RV,1.0,7582.51,2020-02-04,1/30 EOM,198066611.0,0
U013,020010353,Dynamic Industries,2019-08-23,2020.0,196889413.0,2019-10-25,20190626,20200331,20191112.0,USD,RV,1.0,11984.14,2020-02-14,Net 45,196889413.0,0
U013,020005958,Advantage Solutions,NaN,2020.0,195350691.0,2020-04-08,20190807,20190702,20190502.0,USD,RV,1.0,8683.03,2019-10-05,Net 15,195350691.0,0
CA02,020017785,Advantage Solutions,2019-06-24,2019.0,198683407.0,2019-02-03,20190918,20200103,20190304.0,USD,RV,1.0,95268.6,2019-09-02,COD,198683407.0,0
U007,020079577,InnovaTech Group,2019-05-28,2019.0,198555439.0,2019-01-14,20190808,20190224,20200128.0,USD,RV,1.0,67001.14,2020-05-12,Prescription,198555439.0,0
U002,020027397,Fusion Enterprises,2019-11-10,2020.0,196921996.0,2019-12-26,20200412,20200313,20190318.0,CAD,RV,1.0,25598.9,2019-08-30,Hybrid,196921996.0,1
CA02,020079686,Skyline Innovations,NaN,2019.0,191065157.0,2020-05-09,20190909,20200311,20200309.0,USD,RV,1.0,659747.41,2019-09-20,Graduated,191065157.0,1
U013,020018828,Nexus Networks,2019-03-27,2019.0,194263818.0,2019-01-26,20191223,20191115,20191006.0,USD,RV,1.0,73823.01,2019-07-25,Due Upon Receipt,194263818.0,1
U005,020026937,Synergy Innovations,2019-02-24,2020.0,194126712.0,2019-09-14,20200215,20190606,20190406.0,USD,RV,1.0,52598.66,2020-02-26,Maintenance,194126712.0,1
CA02,020071500,Crest Business Services,2019-07-09,2020.0,198808360.0,2019-04-01,20200508,20190220,20200305.0,USD,RV,1.0,58695.71,2019-09-09,COD,198808360.0,1
U013,020012874,Unified Ventures,NaN,2019.0,194588884.0,2019-11-17,20190819,20200329,20190627.0,USD,RV,1.0,4263.43,2019-09-03,60 EOM,194588884.0,0
U013,020051446,Prime Innovations,2019-04-17,2019.0,194633663.0,2019-12-20,20190828,20191120,20190220.0,CAD,RV,1.0,1687.91,2019-11-24,45 EOM,194633663.0,0
U001,020045976,Pioneer Industries,2019-11-24,2019.0,196087157.0,2020-05-16,20200517,20191004,20190613.0,CAD,RV,1.0,44356.1,2019-04-21,Pro-Rata,196087157.0,0
CA02,020036660,Alliance Enterprises,2019-12-29,2019.0,194573531.0,2019-11-13,20190901,20200414,20200218.0,USD,RV,1.0,45453.03,2019-05-06,N60,194573531.0,1
U001,020043226,NextGen Solutions,NaN,2019.0,195485809.0,2019-12-24,20190408,20200306,20190808.0,CAD,RV,1.0,540817.62,2020-02-06,45 Prox,195485809.0,0
U005,020052045,Advanced Enterprises,2020-05-06,2019.0,196324825.0,2019-11-04,20190312,20190611,20190305.0,CAD,RV,1.0,6614.21,2020-05-17,N30,196324825.0,0
U005,020033005,Dynamic Industries,2019-06-09,2020.0,192576270.0,2020-02-21,20200109,20200316,20191220.0,CAD,RV,1.0,784796.37,2019-01-20,45 Prox,192576270.0,0
CA02,020073592,ProTech Partners,2020-04-06,2020.0,198033856.0,2019-05-22,20190117,20190509,20200515.0,CAD,RV,1.0,57030.38,2019-12-23,60 EOM,198033856.0,1
U013,020066524,NextWave Technologies,NaN,2019.0,199609683.0,2020-01-08,20190203,20191021,20200127.0,USD,RV,1.0,27215.66,2019-05-30,COD,199609683.0,1
U005,020091134,OmniTech Solutions,2019-02-27,2019.0,193306469.0,2020-04-25,20190426,20190603,20190930.0,CAD,RV,1.0,5473.56,2019-05-16,45 Prox,193306469.0,1
U007,020033054,Horizon Holdings,2019-06-04,2020.0,193248863.0,2019-02-17,20200422,20190621,20191207.0,USD,RV,1.0,239743.45,2020-03-16,1/60 EOM,193248863.0,0
U007,020019102,Quantum Dynamics,2019-11-10,2020.0,192745728.0,2019-04-07,20190707,20200124,20190720.0,CAD,RV,1.0,295279.05,2019-07-04,Due Dates,192745728.0,0
U013,020025509,Nexus Networks,NaN,2019.0,193939627.0,2020-04-12,20200223,20190716,20190423.0,CAD,RV,1.0,77766.8,2019-09-19,Monthly,193939627.0,1
U007,020067813,Global Tech Solutions,2019-12-14,2019.0,199562271.0,2019-01-19,20200312,20200221,20190227.0,CAD,RV,1.0,47568.32,2019-09-11,Semi-Annually,199562271.0,0
U001,020084961,Synergy Innovations,2019-04-24,2020.0,191111475.0,2019-10-31,20200302,20190814,20200322.0,USD,RV,1.0,1612.15,2020-01-09,Lump Sum,191111475.0,1
U013,020009901,NextGen Solutions,2020-01-23,2019.0,196645433.0,2019-04-24,20190603,20190607,20190624.0,CAD,RV,1.0,2283.25,2020-05-15,Escrow,196645433.0,0
U007,020066627,Future Commerce Ltd.,NaN,2020.0,191738590.0,2020-03-28,20191117,20190818,20200314.0,CAD,RV,1.0,43454.36,2019-02-18,"2/10, Net 30",191738590.0,0
U001,020015550,Global Nexus,2019-08-28,2019.0,198792817.0,2020-04-10,20190801,20190318,20190328.0,USD,RV,1.0,472387.39,2020-03-02,1/90 Prox,198792817.0,1
U001,020094412,Fortune Solutions,2020-03-07,2019.0,192390976.0,2019-01-30,20190301,20190321,20191030.0,USD,RV,1.0,43701.28,2019-09-26,Due Upon Receipt,192390976.0,0
U007,020033737,BlueWave Enterprises,2020-01-11,2020.0,195471851.0,2020-02-25,20190612,20190422,20190708.0,USD,RV,1.0,27009.7,2019-08-22,Daily,195471851.0,1
U007,020081514,Quantum Enterprises,NaN,2019.0,198393303.0,2019-02-28,20190817,20190827,20190429.0,CAD,RV,1.0,69649.73,2019-03-29,In Advance,198393303.0,1
U005,020003866,Velocity Solutions,2019-11-04,2019.0,193175912.0,2020-01-11,20200128,20190919,20190217.0,USD,RV,1.0,96769.62,2019-09-08,Due Dates,193175912.0,1
U005,020060533,Enterprise Innovations,2020-01-17,2020.0,195256560.0,2019-08-14,20190211,20190327,20191224.0,CAD,RV,1.0,12288.8,2019-06-11,PIB,195256560.0,1
U005,020038758,Infinity Holdings,2020-03-12,2020.0,195441178.0,2019-10-31,20200226,20190619,20190225.0,USD,RV,1.0,3178.97,2020-04-25,Annually,195441178.0,1
U013,020012837,Prime Logistics,NaN,2019.0,198287755.0,2020-02-01,20190619,20190722,20200326.0,CAD,RV,1.0,440103.26,2020-05-09,PIB,198287755.0,0
U001,020078608,Stellar Supplies LLC,2019-10-26,2019.0,199351789.0,2020-05-09,20190910,20190510,20190209.0,USD,RV,1.0,25293.14,2019-11-27,Pre-Payment,199351789.0,0
U002,020087058,Infinity Holdings,2019-02-04,2019.0,191610159.0,2019-12-20,20200424,20191215,20190930.0,CAD,RV,1.0,1965.25,2019-10-16,PPD,191610159.0,1
U002,020060446,Crest Business Services,2019-01-18,2019.0,193207408.0,2019-04-21,20190418,20191015,20190429.0,CAD,RV,1.0,6880.87,2019-09-27,Graduated,193207408.0,0
U007,020031061,Cortex Innovations,NaN,2020.0,195168225.0,2020-03-20,20200203,20190323,20200421.0,CAD,RV,1.0,25747.2,2019-01-15,Net 15,195168225.0,1
U005,020086956,Spectrum Technologies,2020-01-24,2019.0,191077891.0,2019-12-27,20190518,20191011,20190207.0,USD,RV,1.0,402311.6,2020-04-01,N90,191077891.0,1
U013,020033791,Apex Enterprises,2020-03-05,2019.0,198068091.0,2019-04-24,20190829,20200414,20200304.0,USD,RV,1.0,35200.52,2019-09-03,Prescription,198068091.0,0
U013,020004746,Horizon Holdings,2019-03-25,2020.0,190850867.0,2019-08-23,20190808,20190605,20200322.0,USD,RV,1.0,886971.12,2020-01-15,Daily,190850867.0,0
U002,020099983,Pinnacle Manufacturing,NaN,2019.0,194972040.0,2019-12-12,20190425,20191005,20191206.0,USD,RV,1.0,5965.28,2020-01-29,Maintenance,194972040.0,0
U002,020096124,Advantage Solutions,2019-09-15,2020.0,194813399.0,2019-04-23,20200515,20190221,20200121.0,USD,RV,1.0,86700.84,2019-12-22,Licencing,194813399.0,1
U005,020078170,Quantum Enterprises,2019-05-13,2019.0,196586723.0,2019-12-07,20200307,20190604,20190810.0,USD,RV,1.0,279385.69,2019-06-28,1/30 EOM,196586723.0,1
U001,020096783,Alliance Enterprises,2019-01-25,2019.0,195275714.0,2020-04-09,20190902,20190501,20190416.0,CAD,RV,1.0,423415.76,2020-02-20,Pre-Payment,195275714.0,1
CA02,020051509,Advantage Solutions,NaN,2019.0,196780838.0,2019-07-12,20190904,20190910,20191014.0,USD,RV,1.0,16676.45,2020-01-31,N90,196780838.0,0
U005,020038808,Global Tech Solutions,2019-02-08,2020.0,194331398.0,2019-11-05,20190925,20200402,20190919.0,USD,RV,1.0,585327.47,2019-06-13,Immediate,194331398.0,1
U013,020039514,Ascend Industries,2019-09-13,2020.0,192981724.0,2020-04-01,20190429,20190131,20190513.0,USD,RV,1.0,150708.35,2019-05-22,PIA,192981724.0,1
U002,020046039,Future Commerce Ltd.,2019-08-20,2019.0,193613730.0,2020-03-19,20191002,20191119,20190908.0,CAD,RV,1.0,1676.92,2019-12-12,PIA,193613730.0,1
CA02,020039674,Apex Enterprises,NaN,2019.0,197217624.0,2019-12-13,20200327,20191014,20200317.0,CAD,RV,1.0,148594.06,2020-03-05,30 EOM,197217624.0,0
U002,020078386,Vanguard Ventures,2019-12-21,2019.0,190748621.0,2020-03-20,20190508,20200501,20191210.0,CAD,RV,1.0,6705.79,2020-04-17,In Advance,190748621.0,0
U001,020082425,Fortune Solutions,2019-05-10,2019.0,193649069.0,2019-12-01,20190304,20190530,20200303.0,CAD,RV,1.0,19612.77,2019-11-15,N30,193649069.0,1
U002,020072931,Optimum Tech Partners,2019-02-17,2019.0,190535503.0,2019-10-07,20191002,20191101,20191012.0,USD,RV,1.0,14828.44,2019-05-13,Graduated,190535503.0,0
U007,020032665,Quantum Dynamics,NaN,2019.0,190413973.0,2019-09-05,20190804,20200330,20190227.0,CAD,RV,1.0,75317.27,2019-08-25,Yearly,190413973.0,0
U005,020079012,Acme Industries,2019-05-03,2020.0,192208822.0,2020-02-09,20191231,20191113,20200424.0,CAD,RV,1.0,615405.54,2019-09-18,Subscription,192208822.0,1
U007,020039437,Prime Logistics,2019-01-23,2019.0,197587973.0,2019-04-24,20190730,20191115,20191108.0,USD,RV,1.0,41492.19,2019-10-06,60 EOM,197587973.0,0
U007,020057484,Global Ventures,2020-03-15,2020.0,193549131.0,2019-07-20,20190817,20200417,20200227.0,USD,RV,1.0,159294.33,2019-11-27,"2/20, Net 60",193549131.0,0
U005,020082168,Fusion Enterprises,NaN,2019.0,195764267.0,2019-03-17,20200326,20191018,20200303.0,USD,RV,1.0,621404.32,2019-01-14,Due Dates,195764267.0,1
U001,020028932,Fusion Enterprises,2020-02-03,2020.0,195634612.0,2020-03-09,20190816,20200428,20200302.0,CAD,RV,1.0,49562.57,2019-06-26,Deductible,195634612.0,0
U005,020047854,Optimum Tech Partners,2020-01-20,2019.0,195135810.0,2019-05-26,20191126,20190818,20190702.0,CAD,RV,1.0,62286.63,2020-01-20,1/30 Prox,195135810.0,1
U005,020035631,InnovaTech Group,2020-04-25,2019.0,191083529.0,2020-05-08,20190701,20190919,20190630.0,CAD,RV,1.0,13880.86,2019-02-22,Pre-Payment,191083529.0,1
U001,020087192,Fusion Enterprises,NaN,2019.0,190767661.0,2019-01-13,20190628,20190525,20190122.0,CAD,RV,1.0,1398.49,2019-11-30,Cash,190767661.0,1
U005,020011062,Titanium Technologies,2020-01-08,2020.0,197561902.0,2020-01-25,20200102,20190214,20190129.0,USD,RV,1.0,6619.03,2019-03-15,Cash,197561902.0,1
U013,020008127,NextGen Solutions,2020-02-20,2019.0,196619345.0,2019-03-31,20190731,20191226,20190816.0,CAD,RV,1.0,4586.75,2019-09-07,PIA,196619345.0,1
U005,020083098,Global Ventures,2019-07-25,2019.0,198046542.0,2019-02-05,20200229,20200403,20190617.0,USD,RV,1.0,79246.37,2019-12-23,N30,198046542.0,0
U013,020051753,Ultimate Solutions,NaN,2019.0,197485076.0,2019-07-10,20200318,20190504,20190805.0,USD,RV,1.0,6239.45,2019-07-27,1/15 EOM,197485076.0,0
U001,020060855,Zenith Industries,2020-01-03,2019.0,194014036.0,2020-01-09,20190227,20200430,20200125.0,CAD,RV,1.0,6552.59,2019-09-11,1/30 Prox,194014036.0,0
U005,020087140,MetroTech Solutions,2020-03-29,2019.0,199324240.0,2019-12-16,20191214,20200307,20190927.0,CAD,RV,1.0,35099.08,2020-01-03,COD,199324240.0,1
U013,020074555,InnovaTech Group,2019-09-11,2020.0,190526397.0,2020-01-20,20200411,20190802,20200509.0,CAD,RV,1.0,964031.42,2019-11-26,Pre-Payment,190526397.0,0
CA02,020096952,OmniTech Solutions,NaN,2019.0,192952677.0,2020-04-20,20190529,20200227,20190331.0,CAD,RV,1.0,407427.82,2019-05-02,Graduated,192952677.0,1
CA02,020018175,Stellar Supplies LLC,2019-11-04,2019.0,197956019.0,2020-02-14,20191111,20200515,20190919.0,USD,RV,1.0,390994.91,2019-07-31,1/15 Prox,197956019.0,1
U005,020018716,Enterprise Innovations,2019-08-18,2020.0,191583520.0,2019-10-03,20190710,20190117,20200325.0,CAD,RV,1.0,618329.07,2019-06-22,CIA,191583520.0,0
U013,020075797,Zenith Industries,2019-04-22,2020.0,194618036.0,2019-10-11,20190502,20190422,20200405.0,USD,RV,1.0,27500.8,2019-02-13,Annually,194618036.0,0
U005,020083742,Synergy Innovations,NaN,2019.0,194125133.0,2019-03-25,20191209,20200306,20190226.0,CAD,RV,1.0,99587.54,2019-08-09,Lease-to-Own,194125133.0,1
U007,020007309,Summit Technologies,2020-04-07,2020.0,190574567.0,2020-02-08,20190927,20190622,20200125.0,USD,RV,1.0,118453.83,2020-04-08,Lease-to-Own,190574567.0,1
U007,020071097,Synergy Corporations,2019-03-07,2020.0,192069750.0,2019-09-02,20191226,20190203,20200315.0,CAD,RV,1.0,6837.67,2019-08-30,Bi-Weekly,192069750.0,1
CA02,020052461,Skyline Innovations,2019-04-13,2020.0,190427173.0,2020-04-13,20190830,20190927,20190914.0,USD,RV,1.0,31317.59,2020-01-31,Monthly,190427173.0,0
U013,020003948,Pioneer Industries,NaN,2020.0,190488520.0,2019-03-09,20200507,20190728,20191017.0,USD,RV,1.0,39703.01,2019-08-17,Immediate,190488520.0,1
U013,020009296,Crest Business Services,2019-03-27,2020.0,194455201.0,2019-01-24,20191003,20200129,20200411.0,CAD,RV,1.0,3201.46,2020-01-10,1/10 EOM,194455201.0,0
CA02,020022258,Prime Innovations,2020-02-25,2020.0,198696073.0,2019-10-20,20190625,20191029,20190616.0,CAD,RV,1.0,115964.57,2019-11-08,Maintenance,198696073.0,0
U005,020081131,Elite Systems Group,2019-04-10,2020.0,191350807.0,2020-03-01,20200307,20190121,20200507.0,USD,RV,1.0,68276.51,2020-02-12,Licencing,191350807.0,1
U005,020042118,Synergy Corporations,NaN,2019.0,192853871.0,2019-10-29,20190409,20190824,20200122.0,USD,RV,1.0,5621.96,2019-02-16,PIB,192853871.0,0
U007,020018978,Summit Technologies,2019-05-12,2019.0,196891114.0,2019-03-07,20190912,20191112,20190417.0,USD,RV,1.0,74334.92,2019-08-29,45 Prox,196891114.0,1
CA02,020027859,Global Ventures,2019-12-22,2020.0,199183335.0,2019-07-07,20200204,20191028,20191102.0,CAD,RV,1.0,682409.59,2019-12-05,EOM,199183335.0,0
CA02,020088537,Horizon Holdings,2019-11-10,2020.0,196439275.0,2019-10-29,20190308,20190310,20200310.0,CAD,RV,1.0,71545.42,2019-09-11,Net 15,196439275.0,0
